fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-01-27,DL,DL_CODESHARE,DL,3949,OO,N805SK,3949,13487,MSP,"Minneapolis, MN",12339,IND,"Indianapolis, IN",1244,1244,0,24,1308,1514,7,1537,1521,-16,0,,0,N,113,97,66,1,503,,,,,,,,,
2018-07-01,UA,UA,UA,2273,UA,N802UA,2273,13931,ORF,"Norfolk, VA",11292,DEN,"Denver, CO",815,814,-1,19,833,1009,12,1023,1021,-2,0,,0,N,248,247,216,1,1553,,,,,,,,,
2019-05-31,F9,F9,F9,1182,F9,N332FR,1182,13204,MCO,"Orlando, FL",14307,PVD,"Providence, RI",1330,1320,-10,12,1332,1544,8,1617,1552,-25,0,,0,N,167,152,132,1,1072,,,,,,,,,
2019-12-22,DL,DL_CODESHARE,DL,6100,YX,N214JQ,6100,14986,SRQ,"Sarasota/Bradenton, FL",10721,BOS,"Boston, MA",1454,1452,-2,10,1502,1745,12,1802,1757,-5,0,,0,N,188,185,163,1,1220,,,,,,,,,
2019-08-23,DL,DL_CODESHARE,DL,5428,9E,N303PQ,5428,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1056,1105,9,19,1124,1211,10,1219,1221,2,0,,0,N,83,76,47,1,187,,,,,,,,,
2019-06-10,AA,AA,AA,1330,AA,N836NN,1330,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",633,842,129,15,857,1256,7,1102,1303,121,0,,0,N,209,201,179,1,1389,0,121,0,0,0,,,,
2018-11-26,DL,DL,DL,1951,DL,N659DL,1951,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1349,1349,0,16,1405,1422,6,1427,1428,1,0,,0,N,98,99,77,1,425,,,,,,,,,
2018-03-28,AA,AA,AA,488,AA,N903AA,488,11298,DFW,"Dallas/Fort Worth, TX",14100,PHL,"Philadelphia, PA",1055,1156,61,15,1211,1533,14,1508,1547,39,0,,0,N,193,171,142,1,1303,39,0,0,0,0,,,,
2018-06-09,UA,UA,UA,1701,UA,N37474,1701,12892,LAX,"Los Angeles, CA",10821,BWI,"Baltimore, MD",2135,2129,-6,18,2147,514,22,541,536,-5,0,,0,N,306,307,267,1,2329,,,,,,,,,
2019-12-03,AA,AA,AA,1491,AA,N301PA,1491,13930,ORD,"Chicago, IL",14908,SNA,"Santa Ana, CA",1410,1414,4,25,1439,1704,7,1640,1711,31,0,,0,N,270,297,265,1,1726,4,0,27,0,0,,,,
2018-03-03,DL,DL,DL,1234,DL,N308DE,1234,14193,PNS,"Pensacola, FL",10397,ATL,"Atlanta, GA",635,629,-6,12,641,829,10,845,839,-6,0,,0,N,70,70,48,1,271,,,,,,,,,
2019-07-31,AA,AA,AA,869,AA,N346PR,869,13930,ORD,"Chicago, IL",12266,IAH,"Houston, TX",951,957,6,14,1011,1219,9,1232,1228,-4,0,,0,N,161,151,128,1,925,,,,,,,,,
2019-09-12,DL,DL_CODESHARE,DL,5743,CP,N626CZ,5743,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1206,1206,0,20,1226,1412,6,1430,1418,-12,0,,0,N,144,132,106,1,696,,,,,,,,,
2019-04-20,B6,B6,B6,801,B6,N537JT,801,13204,MCO,"Orlando, FL",14869,SLC,"Salt Lake City, UT",1819,1830,11,15,1845,2110,4,2126,2114,-12,0,,0,N,307,284,265,1,1931,,,,,,,,,
2019-07-12,DL,DL,DL,2328,DL,N923AT,2328,14457,RAP,"Rapid City, SD",13487,MSP,"Minneapolis, MN",620,619,-1,12,631,840,5,849,845,-4,0,,0,N,89,86,69,1,489,,,,,,,,,
2018-07-13,WN,WN,WN,48,WN,N208WN,48,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1800,1811,11,6,1817,1858,4,1905,1902,-3,0,,0,N,65,51,41,1,239,,,,,,,,,
2019-02-17,AA,AA,AA,772,AA,N804AW,772,11057,CLT,"Charlotte, NC",12451,JAX,"Jacksonville, FL",829,823,-6,13,836,929,4,949,933,-16,0,,0,N,80,70,53,1,328,,,,,,,,,
2019-01-03,WN,WN,WN,568,WN,N8600F,568,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",1955,2017,22,16,2033,2057,5,2115,2102,-13,0,,0,N,200,165,144,1,1123,,,,,,,,,
2019-12-24,AA,AA_CODESHARE,AA,3657,MQ,N613AE,3657,13930,ORD,"Chicago, IL",11986,GRR,"Grand Rapids, MI",1144,1151,7,14,1205,1330,10,1349,1340,-9,0,,0,N,65,49,25,1,137,,,,,,,,,
2019-12-09,DL,DL,DL,2764,DL,N332NB,2764,14869,SLC,"Salt Lake City, UT",11884,GEG,"Spokane, WA",2244,2237,-7,25,2302,2326,4,2340,2330,-10,0,,0,N,116,113,84,1,546,,,,,,,,,
2019-05-30,AS,AS,AS,1042,AS,N526VA,1042,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1620,1619,-1,11,1630,1814,6,1830,1820,-10,0,,0,N,130,121,104,1,696,,,,,,,,,
2018-09-06,AA,AA_CODESHARE,AA,3943,MQ,N824AE,3943,12323,ILM,"Wilmington, NC",12953,LGA,"New York, NY",1535,1648,73,16,1704,1824,27,1724,1851,87,0,,0,N,109,123,80,1,500,0,0,87,0,0,,,,
2018-08-26,UA,UA,UA,706,UA,N77530,706,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",1311,1307,-4,13,1320,2058,14,2134,2112,-22,0,,0,N,323,305,278,1,2486,,,,,,,,,
2019-11-13,B6,B6,B6,537,B6,N598JB,537,10529,BDL,"Hartford, CT",13204,MCO,"Orlando, FL",1933,1923,-10,14,1937,2200,13,2231,2213,-18,0,,0,N,178,170,143,1,1050,,,,,,,,,
2019-09-25,WN,WN,WN,5079,WN,N8560Z,5079,14107,PHX,"Phoenix, AZ",15016,STL,"St. Louis, MO",1830,1902,32,14,1916,2343,4,2320,2347,27,0,,0,N,170,165,147,1,1262,2,0,0,0,25,,,,
2019-03-25,AA,AA,AA,89,AA,N982TW,89,15016,STL,"St. Louis, MO",11298,DFW,"Dallas/Fort Worth, TX",916,1305,229,14,1319,1440,7,1115,1447,212,0,,0,N,119,102,81,1,550,0,0,0,0,212,,,,
2018-12-29,DL,DL,DL,1929,DL,N348DN,1929,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",1010,1006,-4,16,1022,1638,6,1708,1644,-24,0,,0,N,238,218,196,1,1749,,,,,,,,,
2019-03-04,UA,UA,UA,822,UA,N425UA,822,14893,SMF,"Sacramento, CA",12264,IAD,"Washington, DC",815,809,-6,11,820,1534,6,1550,1540,-10,0,,0,N,275,271,254,1,2358,,,,,,,,,
2018-01-14,DL,DL,DL,2205,DL,N899AT,2205,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",710,709,-1,30,739,849,10,849,859,10,0,,0,N,99,110,70,1,304,,,,,,,,,
2019-12-08,DL,DL_CODESHARE,DL,4311,OO,N8903A,4311,11122,CPR,"Casper, WY",14869,SLC,"Salt Lake City, UT",615,607,-8,11,618,719,5,748,724,-24,0,,0,N,93,77,61,1,320,,,,,,,,,
2018-08-23,AA,AA,AA,2328,AA,N937NN,2328,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",655,648,-7,18,706,825,38,855,903,8,0,,0,N,300,315,259,1,1947,,,,,,,,,
2018-05-14,DL,DL,DL,704,DL,N876DN,704,14057,PDX,"Portland, OR",12478,JFK,"New York, NY",1256,1256,0,11,1307,2120,10,2130,2130,0,0,,0,N,334,334,313,1,2454,,,,,,,,,
2018-02-28,DL,DL,DL,1906,DL,N801DZ,1906,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",1359,1354,-5,16,1410,1509,6,1535,1515,-20,0,,0,N,96,81,59,1,409,,,,,,,,,
2018-02-13,WN,WN,WN,1636,WN,N750SA,1636,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",600,555,-5,10,605,647,3,700,650,-10,0,,0,N,60,55,42,1,239,,,,,,,,,
2018-08-21,NK,NK,NK,985,NK,N642NK,985,13487,MSP,"Minneapolis, MN",11433,DTW,"Detroit, MI",1210,1206,-4,9,1215,1433,11,1451,1444,-7,0,,0,N,101,98,78,1,528,,,,,,,,,
2018-03-14,VX,VX,VX,1254,VX,N844VA,1254,14771,SFO,"San Francisco, CA",12339,IND,"Indianapolis, IN",740,739,-1,12,751,1441,4,1512,1445,-27,0,,0,N,272,246,230,1,1943,,,,,,,,,
2019-01-19,AA,AA_CODESHARE,AA,4708,YX,N445YX,4708,12191,HOU,"Houston, TX",13303,MIA,"Miami, FL",600,554,-6,32,626,923,8,924,931,7,0,,0,N,144,157,117,1,955,,,,,,,,,
2019-09-22,DL,DL,DL,2135,DL,N303DQ,2135,10397,ATL,"Atlanta, GA",11624,EYW,"Key West, FL",1431,1428,-3,11,1439,1605,3,1624,1608,-16,0,,0,N,113,100,86,1,646,,,,,,,,,
2018-07-27,UA,UA,UA,1707,UA,N37408,1707,12266,IAH,"Houston, TX",13204,MCO,"Orlando, FL",1725,1809,44,16,1825,2121,37,2048,2158,70,0,,0,N,143,169,116,1,854,0,0,70,0,0,,,,
2018-03-16,AA,AA_CODESHARE,AA,5484,OH,N526EA,5484,11146,CRW,"Charleston/Dunbar, WV",11057,CLT,"Charlotte, NC",529,542,13,6,548,622,9,639,631,-8,0,,0,N,70,49,34,1,221,,,,,,,,,
2018-09-13,DL,DL_CODESHARE,DL,6254,G7,N184GJ,6254,14492,RDU,"Raleigh/Durham, NC",11066,CMH,"Columbus, OH",810,804,-6,18,822,916,8,935,924,-11,0,,0,N,85,80,54,1,362,,,,,,,,,
2019-11-19,AA,AA_CODESHARE,AA,4978,PT,N602AE,4978,10994,CHS,"Charleston, SC",14100,PHL,"Philadelphia, PA",1116,1110,-6,9,1119,1242,22,1306,1304,-2,0,,0,N,110,114,83,1,550,,,,,,,,,
2018-12-02,DL,DL_CODESHARE,DL,4148,OO,N246SY,4148,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1500,1509,9,18,1527,1609,10,1617,1619,2,0,,0,N,77,70,42,1,236,,,,,,,,,
2019-09-18,WN,WN,WN,1076,WN,N910WN,1076,10800,BUR,"Burbank, CA",14893,SMF,"Sacramento, CA",910,909,-1,13,922,1020,6,1035,1026,-9,0,,0,N,85,77,58,1,358,,,,,,,,,
2018-05-17,UA,UA_CODESHARE,UA,5136,OO,N906EV,5136,13930,ORD,"Chicago, IL",10431,AVL,"Asheville, NC",1414,1407,-7,30,1437,1655,6,1709,1701,-8,0,,0,N,115,114,78,1,536,,,,,,,,,
2018-01-14,WN,WN,WN,2550,WN,N8547V,2550,11259,DAL,"Dallas, TX",13204,MCO,"Orlando, FL",1735,1744,9,9,1753,2052,5,2100,2057,-3,0,,0,N,145,133,119,1,973,,,,,,,,,
2019-01-05,UA,UA_CODESHARE,UA,6191,YV,N506MJ,6191,14122,PIT,"Pittsburgh, PA",12264,IAD,"Washington, DC",1445,1513,28,12,1525,1603,7,1547,1610,23,0,,0,N,62,57,38,1,182,0,0,23,0,0,,,,
2018-10-01,DL,DL_CODESHARE,DL,6005,YX,N824MD,6005,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",1900,1853,-7,19,1912,1953,4,2023,1957,-26,0,,0,N,83,64,41,1,214,,,,,,,,,
2019-12-25,WN,WN,WN,5835,WN,N788SA,5835,14869,SLC,"Salt Lake City, UT",10800,BUR,"Burbank, CA",1125,1120,-5,12,1132,1206,2,1225,1208,-17,0,,0,N,120,108,94,1,574,,,,,,,,,
2019-02-08,WN,WN,WN,2202,WN,N7877H,2202,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1910,1911,1,14,1925,2030,4,2040,2034,-6,0,,0,N,150,143,125,1,813,,,,,,,,,
2019-04-25,DL,DL_CODESHARE,DL,4095,OO,N427SW,4095,10980,CHA,"Chattanooga, TN",10397,ATL,"Atlanta, GA",1700,1704,4,6,1710,1737,6,1800,1743,-17,0,,0,N,60,39,27,1,106,,,,,,,,,
2019-03-09,F9,F9,F9,1210,F9,N201FR,1210,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",705,710,5,21,731,1023,8,1029,1031,2,0,,0,N,144,141,112,1,882,,,,,,,,,
2018-12-08,HA,HA,HA,181,HA,N489HA,181,12402,ITO,"Hilo, HI",12173,HNL,"Honolulu, HI",1208,1202,-6,8,1210,1251,6,1305,1257,-8,0,,0,N,57,55,41,1,216,,,,,,,,,
2018-08-31,UA,UA_CODESHARE,UA,4368,EV,N12540,4368,15016,STL,"St. Louis, MO",11618,EWR,"Newark, NJ",1725,,,,,,,2058,,,1,C,0,N,153,,,1,872,,,,,,,,,
2018-10-14,WN,WN,WN,5575,WN,N7745A,5575,11259,DAL,"Dallas, TX",14683,SAT,"San Antonio, TX",835,833,-2,8,841,927,2,940,929,-11,0,,0,N,65,56,46,1,247,,,,,,,,,
2018-01-06,UA,UA_CODESHARE,UA,3679,YX,N650RW,3679,14683,SAT,"San Antonio, TX",12266,IAH,"Houston, TX",1405,1357,-8,17,1414,1449,5,1509,1454,-15,0,,0,N,64,57,35,1,191,,,,,,,,,
2018-11-25,DL,DL_CODESHARE,DL,3352,9E,N8970D,3352,10397,ATL,"Atlanta, GA",12951,LFT,"Lafayette, LA",1623,1643,20,22,1705,1732,6,1715,1738,23,0,,0,N,112,115,87,1,503,0,20,3,0,0,,,,
2019-01-30,AA,AA_CODESHARE,AA,4795,PT,N643AE,4795,11057,CLT,"Charlotte, NC",14704,SBY,"Salisbury, MD",947,941,-6,41,1022,1113,4,1130,1117,-13,0,,0,N,103,96,51,1,371,,,,,,,,,
2018-06-16,AS,AS,AS,96,AS,N273AK,96,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",1023,1015,-8,11,1026,1421,7,1454,1428,-26,0,,0,N,211,193,175,1,1448,,,,,,,,,
2018-07-24,UA,UA_CODESHARE,UA,3817,ZW,N439AW,3817,13930,ORD,"Chicago, IL",13342,MKE,"Milwaukee, WI",1220,1259,39,19,1318,1336,4,1317,1340,23,0,,0,N,57,41,18,1,67,23,0,0,0,0,,,,
2018-01-15,UA,UA_CODESHARE,UA,5262,OO,N932SW,5262,13891,ONT,"Ontario, CA",14771,SFO,"San Francisco, CA",1030,1021,-9,21,1042,1144,4,1206,1148,-18,0,,0,N,96,87,62,1,363,,,,,,,,,
2019-10-18,AS,AS,AS,243,AS,N238AK,243,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1015,1032,17,30,1102,1312,3,1305,1315,10,0,,0,N,230,223,190,1,1448,,,,,,,,,
2019-04-08,WN,WN,WN,766,WN,N253WN,766,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1335,1330,-5,11,1341,1436,3,1450,1439,-11,0,,0,N,75,69,55,1,358,,,,,,,,,
2019-10-13,UA,UA_CODESHARE,UA,4069,EV,N13978,4069,11618,EWR,"Newark, NJ",11042,CLE,"Cleveland, OH",1230,1228,-2,20,1248,1400,7,1410,1407,-3,0,,0,N,100,99,72,1,404,,,,,,,,,
2019-09-27,DL,DL_CODESHARE,DL,6033,YX,N210JQ,6033,12451,JAX,"Jacksonville, FL",12953,LGA,"New York, NY",1720,1717,-3,10,1727,1919,15,1943,1934,-9,0,,0,N,143,137,112,1,833,,,,,,,,,
2019-05-13,WN,WN,WN,2233,WN,N774SW,2233,15016,STL,"St. Louis, MO",10821,BWI,"Baltimore, MD",825,832,7,12,844,1119,6,1125,1125,0,0,,0,N,120,113,95,1,738,,,,,,,,,
2018-12-13,DL,DL_CODESHARE,DL,5096,9E,N927EV,5096,11193,CVG,"Cincinnati, OH",10821,BWI,"Baltimore, MD",1245,1254,9,10,1304,1411,5,1414,1416,2,0,,0,N,89,82,67,1,430,,,,,,,,,
2018-06-23,AA,AA_CODESHARE,AA,4524,YX,N115HQ,4524,14100,PHL,"Philadelphia, PA",11066,CMH,"Columbus, OH",935,947,12,36,1023,1137,10,1115,1147,32,0,,0,N,100,120,74,1,406,2,0,20,0,10,,,,
2019-05-09,UA,UA_CODESHARE,UA,6260,YV,N86309,6260,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1210,1208,-2,16,1224,1349,5,1409,1354,-15,0,,0,N,119,106,85,1,643,,,,,,,,,
2019-09-11,UA,UA,UA,1052,UA,N14250,1052,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",1505,1525,20,11,1536,1643,7,1635,1650,15,0,,0,N,90,85,67,1,391,15,0,0,0,0,,,,
2018-11-28,UA,UA_CODESHARE,UA,5779,OO,N957SW,5779,11292,DEN,"Denver, CO",14814,SHV,"Shreveport, LA",1308,1255,-13,16,1311,1553,5,1620,1558,-22,0,,0,N,132,123,102,1,792,,,,,,,,,
2018-08-13,WN,WN,WN,140,WN,N493WN,140,15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",1340,1338,-2,9,1347,1429,3,1440,1432,-8,0,,0,N,60,54,42,1,237,,,,,,,,,
2018-02-03,AA,AA_CODESHARE,AA,4623,YX,N114HQ,4623,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1707,1659,-8,15,1714,1830,6,1900,1836,-24,0,,0,N,113,97,76,1,547,,,,,,,,,
2018-09-01,DL,DL_CODESHARE,DL,3434,9E,N311PQ,3434,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",840,832,-8,23,855,1001,5,1039,1006,-33,0,,0,N,119,94,66,1,419,,,,,,,,,
2018-02-18,UA,UA_CODESHARE,UA,6048,YV,N86312,6048,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1708,1706,-2,15,1721,1847,6,1909,1853,-16,0,,0,N,121,107,86,1,643,,,,,,,,,
2018-11-18,DL,DL,DL,2439,DL,N906DL,2439,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",1533,1530,-3,11,1541,1635,2,1651,1637,-14,0,,0,N,78,67,54,1,366,,,,,,,,,
2019-12-02,UA,UA_CODESHARE,UA,5402,OO,N951SW,5402,14487,RDD,"Redding, CA",14771,SFO,"San Francisco, CA",1808,,,,,,,1921,,,1,C,0,N,73,,,1,199,,,,,,,,,
2019-01-24,AA,AA,AA,383,AA,N903AA,383,13303,MIA,"Miami, FL",14771,SFO,"San Francisco, CA",730,728,-2,20,748,1530,11,1051,1541,,0,,1,N,381,,,1,2585,,,,,,,,,
2019-03-28,WN,WN,WN,1728,WN,N7815L,1728,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",615,613,-2,23,636,735,8,745,743,-2,0,,0,N,90,90,59,1,356,,,,,,,,,
2019-04-12,B6,B6,B6,784,B6,N639JB,784,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",2248,2240,-8,15,2255,59,2,123,101,-22,0,,0,N,155,141,124,1,944,,,,,,,,,
2018-07-31,DL,DL_CODESHARE,DL,5789,CP,N631CZ,5789,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",857,848,-9,13,901,945,19,1019,1004,-15,0,,0,N,82,76,44,1,258,,,,,,,,,
2019-07-11,UA,UA_CODESHARE,UA,3860,ZW,N421ZW,3860,11977,GRB,"Green Bay, WI",13930,ORD,"Chicago, IL",1200,1153,-7,12,1205,1245,16,1311,1301,-10,0,,0,N,71,68,40,1,174,,,,,,,,,
2019-09-23,AA,AA,AA,1160,AA,N897NN,1160,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1402,1402,0,14,1416,1525,7,1541,1532,-9,0,,0,N,159,150,129,1,888,,,,,,,,,
2018-01-02,UA,UA,UA,2041,UA,N41135,2041,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ",600,605,5,18,623,1425,5,1416,1430,14,0,,0,N,316,325,302,1,2454,,,,,,,,,
2019-08-12,AA,AA,AA,1870,AA,N110UW,1870,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",1526,1733,127,16,1749,2000,6,1824,2006,102,0,,0,N,178,153,131,1,992,6,0,0,0,96,,,,
2018-07-06,AA,AA_CODESHARE,AA,4246,AX,N835HK,4246,10529,BDL,"Hartford, CT",11278,DCA,"Washington, DC",1326,1320,-6,15,1335,1428,10,1459,1438,-21,0,,0,N,93,78,53,1,313,,,,,,,,,
2018-07-17,AA,AA,AA,617,AA,N103US,617,10529,BDL,"Hartford, CT",11057,CLT,"Charlotte, NC",1901,1952,51,13,2005,2155,19,2110,2214,64,0,,0,N,129,142,110,1,644,26,0,13,0,25,,,,
2019-11-20,WN,WN,WN,342,WN,N913WN,342,14057,PDX,"Portland, OR",14831,SJC,"San Jose, CA",540,535,-5,9,544,703,3,725,706,-19,0,,0,N,105,91,79,1,569,,,,,,,,,
2019-06-21,WN,WN,WN,2254,WN,N480WN,2254,10397,ATL,"Atlanta, GA",13796,OAK,"Oakland, CA",1555,1555,0,13,1608,1748,5,1800,1753,-7,0,,0,N,305,298,280,1,2130,,,,,,,,,
2018-11-24,DL,DL,DL,1383,DL,N923DN,1383,10529,BDL,"Hartford, CT",10397,ATL,"Atlanta, GA",1903,1911,8,9,1920,2124,8,2145,2132,-13,0,,0,N,162,141,124,1,859,,,,,,,,,
2018-05-22,WN,WN,WN,1774,WN,N7740A,1774,10721,BOS,"Boston, MA",13342,MKE,"Milwaukee, WI",640,641,1,17,658,814,2,815,816,1,0,,0,N,155,155,136,1,860,,,,,,,,,
2019-10-10,DL,DL,DL,2686,DL,N182DN,2686,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1600,1632,32,18,1650,29,7,21,36,15,0,,0,N,321,304,279,1,2475,13,0,0,0,2,,,,
2018-03-08,AA,AA_CODESHARE,AA,3029,OO,N742SK,3029,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI",2135,2129,-6,19,2148,2335,10,2353,2345,-8,0,,0,N,78,76,47,1,235,,,,,,,,,
2018-01-10,UA,UA_CODESHARE,UA,3979,EV,N14977,3979,12266,IAH,"Houston, TX",15370,TUL,"Tulsa, OK",1025,1017,-8,27,1044,1153,4,1201,1157,-4,0,,0,N,96,100,69,1,429,,,,,,,,,
2019-06-19,UA,UA_CODESHARE,UA,5249,OO,N116SY,5249,14771,SFO,"San Francisco, CA",13891,ONT,"Ontario, CA",843,839,-4,33,912,1015,4,1012,1019,7,0,,0,N,89,100,63,1,363,,,,,,,,,
2019-05-22,WN,WN,WN,2022,WN,N428WN,2022,13495,MSY,"New Orleans, LA",13232,MDW,"Chicago, IL",940,940,0,9,949,1137,5,1200,1142,-18,0,,0,N,140,122,108,1,825,,,,,,,,,
2019-11-02,DL,DL,DL,1949,DL,N106DU,1949,14869,SLC,"Salt Lake City, UT",14908,SNA,"Santa Ana, CA",840,836,-4,16,852,915,6,933,921,-12,0,,0,N,113,105,83,1,588,,,,,,,,,
2018-02-06,WN,WN,WN,1330,WN,N8691A,1330,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",1005,1005,0,12,1017,1207,3,1220,1210,-10,0,,0,N,135,125,110,1,842,,,,,,,,,
2019-12-09,AA,AA_CODESHARE,AA,4902,PT,N604AE,4902,13342,MKE,"Milwaukee, WI",14100,PHL,"Philadelphia, PA",1413,1537,84,9,1546,1826,9,1718,1835,77,0,,0,N,125,118,100,1,690,0,0,77,0,0,,,,
2019-12-26,WN,WN,WN,995,WN,N738CB,995,10693,BNA,"Nashville, TN",11481,ECP,"Panama City, FL",1950,1952,2,9,2001,2058,2,2110,2100,-10,0,,0,N,80,68,57,1,401,,,,,,,,,
2018-04-27,AA,AA_CODESHARE,AA,3567,MQ,N257NN,3567,11298,DFW,"Dallas/Fort Worth, TX",12896,LBB,"Lubbock, TX",1915,1911,-4,25,1936,2018,3,2028,2021,-7,0,,0,N,73,70,42,1,282,,,,,,,,,
2019-09-13,AA,AA_CODESHARE,AA,3458,MQ,N261NN,3458,12992,LIT,"Little Rock, AR",11298,DFW,"Dallas/Fort Worth, TX",1816,1811,-5,14,1825,1914,14,1936,1928,-8,0,,0,N,80,77,49,1,304,,,,,,,,,
2018-07-13,AA,AA_CODESHARE,AA,2868,EV,N603QX,2868,14696,SBN,"South Bend, IN",11298,DFW,"Dallas/Fort Worth, TX",650,646,-4,15,701,748,15,824,803,-21,0,,0,N,154,137,107,1,846,,,,,,,,,
2018-07-09,WN,WN,WN,1373,WN,N7853B,1373,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",530,529,-1,12,541,742,8,755,750,-5,0,,0,N,85,81,61,1,425,,,,,,,,,
2018-04-21,AS,AS_CODESHARE,AS,3348,OO,N191SY,3348,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",1058,1053,-5,12,1105,1227,4,1256,1231,-25,0,,0,N,118,98,82,1,569,,,,,,,,,
2018-01-29,DL,DL_CODESHARE,DL,6236,G7,N187GJ,6236,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1140,1139,-1,20,1159,1320,6,1338,1326,-12,0,,0,N,118,107,81,1,612,,,,,,,,,
2019-03-24,HA,HA,HA,577,HA,N486HA,577,12758,KOA,"Kona, HI",12173,HNL,"Honolulu, HI",2150,2152,2,7,2159,2227,8,2235,2235,0,0,,0,N,45,43,28,1,163,,,,,,,,,
2019-11-15,DL,DL,DL,1190,DL,N6701,1190,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1050,1050,0,36,1126,1137,4,1129,1141,12,0,,0,N,99,111,71,1,425,,,,,,,,,
2018-05-31,WN,WN,WN,780,WN,N723SW,780,12889,LAS,"Las Vegas, NV",11540,ELP,"El Paso, TX",2155,2158,3,9,2207,24,3,30,27,-3,0,,0,N,95,89,77,1,583,,,,,,,,,
2019-08-25,AA,AA_CODESHARE,AA,5523,OH,N571NN,5523,14730,SDF,"Louisville, KY",11057,CLT,"Charlotte, NC",654,651,-3,36,727,832,11,840,843,3,0,,0,N,106,112,65,1,335,,,,,,,,,
2019-03-04,DL,DL_CODESHARE,DL,4086,OO,N267SY,4086,10693,BNA,"Nashville, TN",14492,RDU,"Raleigh/Durham, NC",1600,1601,1,13,1614,1820,13,1837,1833,-4,0,,0,N,97,92,66,1,442,,,,,,,,,
2019-12-13,HA,HA,HA,44,HA,N208HA,44,12173,HNL,"Honolulu, HI",14831,SJC,"San Jose, CA",1230,1236,6,15,1251,1923,6,1945,1929,-16,0,,0,N,315,293,272,1,2417,,,,,,,,,
2019-05-17,AA,AA,AA,1340,AA,N921AN,1340,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",759,756,-3,13,809,1011,34,1056,1045,-11,0,,0,N,177,169,122,1,919,,,,,,,,,
2018-06-19,AA,AA_CODESHARE,AA,5074,OH,,5074,14321,PWM,"Portland, ME",11278,DCA,"Washington, DC",1414,,,,,,,1559,,,1,A,0,N,105,,,1,482,,,,,,,,,
2018-12-05,UA,UA,UA,552,UA,N891UA,552,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",1540,1537,-3,18,1555,1706,3,1718,1709,-9,0,,0,N,98,92,71,1,416,,,,,,,,,
2019-10-17,AA,AA_CODESHARE,AA,5934,YV,N929LR,5934,13158,MAF,"Midland/Odessa, TX",14107,PHX,"Phoenix, AZ",645,715,30,11,726,652,7,643,659,16,0,,0,N,118,104,86,1,581,16,0,0,0,0,,,,
